fecha,estacion,temperatura,precipitacion,humedad,presion_atmosferica,velocidad_viento,calidad_aire,radiacion_solar,region,elevacion
2023-06-09,Estacion_8,20.8,0.0,48.1,863.9,10.0,63.5,321.7,Montaña,1200
2023-06-10,Estacion_8,22.8,0.0,53.8,862.9,10.7,35.5,410.9,Montaña,1200
2023-06-11,Estacion_8,19.9,0.0,61.5,863.3,7.9,45.7,459.9,Montaña,1200
2023-06-12,Estacion_8,18.5,0.0,47.9,863.3,9.3,46.2,433.9,Montaña,1200
2023-06-13,Estacion_8,18.2,0.0,57.2,861.2,18.2,57.2,447.8,Montaña,1200
2023-06-14,Estacion_8,21.1,0.0,51.1,863.4,11.5,35.2,500.5,Montaña,1200
2023-06-15,Estacion_8,16.4,0.0,53.8,861.1,11.9,106.9,419.0,Montaña,1200
2023-06-16,Estacion_8,20.5,0.0,45.7,862.5,10.6,29.2,448.1,Montaña,1200
2023-06-17,Estacion_8,20.4,0.0,54.9,863.4,8.9,113.9,409.1,Montaña,1200
2023-06-18,Estacion_8,18.4,0.0,49.5,861.8,11.4,28.3,439.2,Montaña,1200
2023-06-19,Estacion_8,19.7,0.0,44.3,861.5,7.6,36.2,487.2,Montaña,1200
2023-06-20,Estacion_8,20.7,0.0,50.7,864.2,21.6,24.5,411.6,Montaña,1200
2023-06-21,Estacion_8,20.7,0.0,47.2,861.8,18.6,31.2,334.9,Montaña,1200
2023-06-22,Estacion_8,18.0,0.0,51.5,864.6,14.6,77.0,398.0,Montaña,1200
2023-06-23,Estacion_8,16.0,0.0,63.9,862.3,11.5,47.9,347.4,Montaña,1200
2023-06-24,Estacion_8,18.3,0.0,49.0,863.1,12.2,25.1,422.2,Montaña,1200
2023-06-25,Estacion_8,16.2,0.0,55.2,860.5,12.9,58.2,426.2,Montaña,1200
2023-06-26,Estacion_8,16.3,0.0,57.0,862.3,10.7,65.9,305.1,Montaña,1200
2023-06-27,Estacion_8,16.1,0.0,61.0,861.3,9.7,69.4,490.5,Montaña,1200
2023-06-28,Estacion_8,17.5,0.2,47.6,861.0,8.0,59.4,384.3,Montaña,1200
2023-06-29,Estacion_8,16.2,0.0,54.0,859.8,10.9,64.1,389.1,Montaña,1200
2023-06-30,Estacion_8,17.7,0.0,48.6,863.3,14.2,52.9,394.2,Montaña,1200
2023-07-01,Estacion_8,17.0,0.0,55.1,863.9,8.3,39.0,405.9,Montaña,1200
2023-07-02,Estacion_8,17.3,0.0,58.4,864.5,9.3,36.2,493.8,Montaña,1200
2023-07-03,Estacion_8,16.0,0.0,56.4,863.9,8.6,79.6,357.9,Montaña,1200
2023-07-04,Estacion_8,17.0,0.0,45.5,865.3,12.5,75.4,467.2,Montaña,1200
2023-07-05,Estacion_8,15.1,0.0,50.8,862.6,12.9,27.7,438.8,Montaña,1200
2023-07-06,Estacion_8,13.9,0.0,57.5,864.9,12.2,66.0,331.7,Montaña,1200
2023-07-07,Estacion_8,16.4,0.0,67.6,863.0,12.1,45.8,389.9,Montaña,1200
2023-07-08,Estacion_8,16.5,0.0,52.6,862.2,9.0,44.7,406.0,Montaña,1200
2023-07-09,Estacion_8,12.2,0.0,54.0,862.3,7.4,41.0,317.8,Montaña,1200
2023-07-10,Estacion_8,19.0,0.0,60.9,862.6,8.1,130.3,399.7,Montaña,1200
2023-07-11,Estacion_8,15.4,0.0,54.3,862.6,7.4,69.1,326.2,Montaña,1200
2023-07-12,Estacion_8,15.6,0.0,62.2,865.4,14.1,63.3,330.0,Montaña,1200
2023-07-13,Estacion_8,15.8,0.0,60.4,862.3,14.2,91.7,406.2,Montaña,1200
2023-07-14,Estacion_8,13.1,0.0,62.2,865.2,16.5,110.2,355.4,Montaña,1200
2023-07-15,Estacion_8,11.6,0.0,71.8,861.8,14.8,91.7,355.7,Montaña,1200
2023-07-16,Estacion_8,15.3,0.0,61.1,862.1,8.2,86.9,468.0,Montaña,1200
2023-07-17,Estacion_8,13.6,0.0,67.5,861.4,10.3,38.7,341.6,Montaña,1200
2023-07-18,Estacion_8,15.1,0.0,64.6,863.4,13.8,96.8,408.9,Montaña,1200
2023-07-19,Estacion_8,11.0,0.9,62.4,861.3,13.8,40.0,324.5,Montaña,1200
2023-07-20,Estacion_8,13.2,0.0,60.9,863.2,11.1,50.4,421.6,Montaña,1200
2023-07-21,Estacion_8,12.1,0.0,67.2,861.1,12.4,32.1,294.0,Montaña,1200
2023-07-22,Estacion_8,13.2,0.0,57.8,862.6,10.2,36.4,429.5,Montaña,1200
2023-07-23,Estacion_8,11.5,0.0,58.0,863.8,13.6,38.7,215.2,Montaña,1200
2023-07-24,Estacion_8,13.2,0.0,58.3,860.8,15.5,64.4,403.4,Montaña,1200
2023-07-25,Estacion_8,10.4,0.0,72.8,864.9,16.5,58.0,294.4,Montaña,1200
2023-07-26,Estacion_8,13.6,0.1,58.6,864.3,8.4,28.6,271.8,Montaña,1200
2023-07-27,Estacion_8,13.0,0.0,58.5,863.5,9.5,29.4,301.2,Montaña,1200
2023-07-28,Estacion_8,8.9,0.0,59.7,862.0,11.2,36.0,296.5,Montaña,1200
2023-07-29,Estacion_8,11.3,0.0,63.5,863.5,10.3,86.8,347.5,Montaña,1200
2023-07-30,Estacion_8,10.3,0.0,58.7,865.1,10.9,134.7,251.6,Montaña,1200
2023-07-31,Estacion_8,9.3,0.0,71.8,863.0,11.9,83.7,287.7,Montaña,1200
2023-08-01,Estacion_8,9.8,0.0,57.8,862.6,8.6,38.8,303.3,Montaña,1200
2023-08-02,Estacion_8,8.9,0.0,65.4,865.4,13.2,37.0,264.2,Montaña,1200
2023-08-03,Estacion_8,10.2,0.0,68.6,861.4,15.7,71.2,355.1,Montaña,1200
2023-08-04,Estacion_8,13.6,0.0,58.9,858.6,13.5,84.0,361.5,Montaña,1200
2023-08-05,Estacion_8,11.3,0.0,69.5,862.4,26.3,53.1,289.5,Montaña,1200
2023-08-06,Estacion_8,9.8,1.4,72.0,862.0,8.2,33.7,275.5,Montaña,1200
2023-08-07,Estacion_8,9.6,0.0,70.0,859.1,12.9,42.5,376.8,Montaña,1200
2023-08-08,Estacion_8,10.4,0.0,70.6,864.2,20.8,44.9,291.6,Montaña,1200
2023-08-09,Estacion_8,7.9,3.6,73.0,859.8,19.9,44.4,337.7,Montaña,1200
2023-08-10,Estacion_8,11.6,0.0,56.8,862.4,13.5,47.1,335.6,Montaña,1200
2023-08-11,Estacion_8,7.4,0.0,61.6,861.9,11.1,24.6,334.0,Montaña,1200
2023-08-12,Estacion_8,8.8,0.0,67.5,861.2,12.3,50.7,295.1,Montaña,1200
2023-08-13,Estacion_8,8.4,0.0,59.4,859.6,12.1,20.1,328.4,Montaña,1200
2023-08-14,Estacion_8,10.4,0.0,63.9,861.6,13.5,44.1,398.0,Montaña,1200
2023-08-15,Estacion_8,7.7,0.0,71.6,863.0,10.0,25.8,304.6,Montaña,1200
2023-08-16,Estacion_8,8.3,0.0,65.0,864.4,10.1,28.7,314.2,Montaña,1200
2023-08-17,Estacion_8,8.6,0.0,69.9,865.5,9.2,57.4,256.3,Montaña,1200
2023-08-18,Estacion_8,7.6,0.0,64.8,864.2,10.7,71.9,328.2,Montaña,1200
2023-08-19,Estacion_8,7.9,0.0,70.7,861.8,13.9,46.2,337.7,Montaña,1200
2023-08-20,Estacion_8,9.2,0.0,63.5,862.8,11.3,55.1,259.4,Montaña,1200
2023-08-21,Estacion_8,10.2,0.0,57.9,863.9,10.0,81.6,337.1,Montaña,1200
2023-08-22,Estacion_8,8.7,0.0,67.4,865.9,11.0,51.6,269.1,Montaña,1200
2023-08-23,Estacion_8,8.9,0.0,69.7,861.9,16.0,36.3,333.1,Montaña,1200
2023-08-24,Estacion_8,9.1,0.0,58.4,862.8,10.9,55.1,176.9,Montaña,1200
2023-08-25,Estacion_8,7.0,0.0,68.7,862.7,8.1,30.5,303.5,Montaña,1200
2023-08-26,Estacion_8,9.5,0.7,68.5,861.6,10.3,54.6,374.9,Montaña,1200
2023-08-27,Estacion_8,7.6,0.0,58.9,862.4,11.7,61.5,247.2,Montaña,1200
2023-08-28,Estacion_8,7.4,0.0,54.4,863.7,12.9,54.1,331.4,Montaña,1200
2023-08-29,Estacion_8,6.2,0.0,71.5,861.6,12.9,26.4,276.0,Montaña,1200
2023-08-30,Estacion_8,5.5,0.0,70.0,863.8,11.7,60.3,290.9,Montaña,1200
2023-08-31,Estacion_8,5.2,0.0,63.9,859.2,19.6,50.2,382.8,Montaña,1200
2023-09-01,Estacion_8,6.3,0.0,67.2,861.8,13.5,45.7,346.1,Montaña,1200
2023-09-02,Estacion_8,8.5,0.0,71.4,862.8,10.2,24.7,286.5,Montaña,1200
2023-09-03,Estacion_8,4.8,1.0,73.1,861.0,11.5,29.5,298.2,Montaña,1200
2023-09-04,Estacion_8,6.7,0.0,58.9,862.8,12.7,50.6,229.3,Montaña,1200
2023-09-05,Estacion_8,7.3,0.0,66.9,862.2,10.7,35.8,382.3,Montaña,1200
2023-09-06,Estacion_8,5.7,0.0,67.7,863.6,10.8,100.4,286.0,Montaña,1200
2023-09-07,Estacion_8,6.5,0.0,66.8,865.3,12.0,32.4,368.6,Montaña,1200
2023-09-08,Estacion_8,5.8,0.0,65.9,865.2,13.3,39.4,264.1,Montaña,1200
2023-09-09,Estacion_8,2.9,2.4,76.6,864.4,10.8,26.9,302.7,Montaña,1200
2023-09-10,Estacion_8,3.0,0.0,66.6,862.6,10.9,82.8,150.5,Montaña,1200
2023-09-11,Estacion_8,7.7,0.0,59.2,861.5,10.5,64.0,279.3,Montaña,1200
2023-09-12,Estacion_8,7.1,0.0,68.9,866.7,19.3,53.3,264.2,Montaña,1200
2023-09-13,Estacion_8,7.4,0.5,60.0,864.3,11.9,98.6,272.0,Montaña,1200
2023-09-14,Estacion_8,4.7,0.0,70.6,862.2,13.9,51.1,270.3,Montaña,1200
2023-09-15,Estacion_8,4.6,0.0,68.3,861.0,11.8,61.9,235.1,Montaña,1200
2023-09-16,Estacion_8,5.9,0.0,62.2,864.5,15.0,108.6,211.3,Montaña,1200
2023-09-17,Estacion_8,3.9,0.0,67.4,864.1,8.3,72.5,236.8,Montaña,1200
2023-09-18,Estacion_8,5.2,0.0,64.4,860.5,15.9,38.4,212.6,Montaña,1200
2023-09-19,Estacion_8,3.4,0.0,75.3,863.7,13.9,103.7,279.3,Montaña,1200
2023-09-20,Estacion_8,6.1,0.0,67.6,861.9,13.2,28.4,258.4,Montaña,1200
2023-09-21,Estacion_8,7.9,0.0,70.9,864.9,13.2,104.2,291.4,Montaña,1200
2023-09-22,Estacion_8,5.4,0.0,61.7,864.1,9.9,24.0,285.9,Montaña,1200
2023-09-23,Estacion_8,5.1,0.0,72.1,861.2,14.9,37.0,249.7,Montaña,1200
2023-09-24,Estacion_8,3.0,0.0,61.2,864.4,14.1,57.0,258.8,Montaña,1200
2023-09-25,Estacion_8,6.4,0.0,76.6,861.5,15.2,54.8,260.6,Montaña,1200
2023-09-26,Estacion_8,6.0,0.0,67.4,860.2,9.9,29.2,258.4,Montaña,1200
2023-09-27,Estacion_8,6.4,1.3,70.8,864.1,17.4,80.4,274.2,Montaña,1200
2023-09-28,Estacion_8,5.5,0.0,69.0,862.4,10.7,62.0,222.4,Montaña,1200
2023-09-29,Estacion_8,3.1,3.5,76.8,864.7,12.5,51.8,253.8,Montaña,1200
2023-09-30,Estacion_8,5.9,0.8,62.9,861.7,17.0,46.1,292.0,Montaña,1200
2023-10-01,Estacion_8,4.1,0.0,72.2,864.5,14.5,97.9,256.2,Montaña,1200
2023-10-02,Estacion_8,5.6,0.0,68.1,862.4,11.4,63.3,325.2,Montaña,1200
2023-10-03,Estacion_8,6.2,0.0,68.9,861.9,8.6,103.2,263.0,Montaña,1200
2023-10-04,Estacion_8,6.0,3.1,72.1,859.0,12.9,58.1,300.3,Montaña,1200
2023-10-05,Estacion_8,3.7,0.0,72.1,866.7,26.3,44.1,337.2,Montaña,1200
2023-10-06,Estacion_8,4.4,0.0,73.9,863.5,13.6,111.7,212.0,Montaña,1200
2023-10-07,Estacion_8,0.9,0.9,70.7,863.0,9.7,26.0,297.0,Montaña,1200
2023-10-08,Estacion_8,4.4,0.0,65.7,863.2,8.1,54.5,254.2,Montaña,1200
2023-10-09,Estacion_8,4.8,0.0,61.9,861.6,12.0,20.0,175.2,Montaña,1200
2023-10-10,Estacion_8,6.0,0.0,66.0,866.6,19.0,100.1,293.1,Montaña,1200
2023-10-11,Estacion_8,8.4,0.0,64.0,865.3,9.6,26.6,325.2,Montaña,1200
2023-10-12,Estacion_8,5.5,0.0,67.8,860.3,17.1,75.4,238.5,Montaña,1200
2023-10-13,Estacion_8,6.2,0.0,69.8,862.2,11.9,60.9,326.3,Montaña,1200
2023-10-14,Estacion_8,4.7,0.0,67.8,862.7,8.4,59.9,307.1,Montaña,1200
2023-10-15,Estacion_8,8.8,0.0,64.7,864.0,15.3,53.6,332.7,Montaña,1200
2023-10-16,Estacion_8,5.8,0.0,61.5,862.5,10.5,35.5,315.5,Montaña,1200
2023-10-17,Estacion_8,8.6,0.0,70.7,864.7,12.7,70.6,263.9,Montaña,1200
2023-10-18,Estacion_8,4.6,0.0,73.8,864.8,8.2,82.0,161.7,Montaña,1200
2023-10-19,Estacion_8,2.6,0.0,60.1,863.6,10.9,54.6,349.9,Montaña,1200
2023-10-20,Estacion_8,7.1,0.2,57.0,865.0,12.3,85.1,296.7,Montaña,1200
2023-10-21,Estacion_8,5.3,0.0,62.4,861.4,16.8,33.0,279.7,Montaña,1200
2023-10-22,Estacion_8,8.2,0.0,54.7,866.3,17.8,76.4,357.5,Montaña,1200
2023-10-23,Estacion_8,5.3,0.0,66.6,863.1,13.9,34.9,319.2,Montaña,1200
2023-10-24,Estacion_8,5.8,0.0,69.9,862.8,8.0,22.7,343.8,Montaña,1200
2023-10-25,Estacion_8,5.8,0.0,61.9,862.1,10.3,48.0,356.2,Montaña,1200
2023-10-26,Estacion_8,7.1,0.0,73.2,862.7,8.5,64.7,340.1,Montaña,1200
2023-10-27,Estacion_8,7.0,0.0,66.1,866.5,14.9,51.1,269.6,Montaña,1200
2023-10-28,Estacion_8,6.2,0.6,70.8,862.6,15.6,24.4,280.9,Montaña,1200
2023-10-29,Estacion_8,6.0,0.0,61.6,862.8,7.8,47.3,191.9,Montaña,1200
2023-10-30,Estacion_8,8.0,0.0,66.7,862.2,9.5,30.5,277.5,Montaña,1200
2023-10-31,Estacion_8,5.5,0.4,73.3,862.6,8.6,41.7,336.6,Montaña,1200
2023-11-01,Estacion_8,6.0,0.0,67.9,861.9,11.6,54.1,240.0,Montaña,1200
2023-11-02,Estacion_8,8.2,0.0,59.5,864.2,11.7,64.2,323.6,Montaña,1200
2023-11-03,Estacion_8,7.1,0.0,67.1,863.9,8.2,49.9,363.5,Montaña,1200
2023-11-04,Estacion_8,6.5,0.0,70.5,863.0,11.3,22.6,327.0,Montaña,1200
2023-11-05,Estacion_8,7.2,0.0,63.1,862.4,10.2,50.8,262.2,Montaña,1200
2023-11-06,Estacion_8,5.2,0.0,69.1,863.3,10.7,73.1,242.1,Montaña,1200
2023-11-07,Estacion_8,6.1,0.0,68.5,860.4,14.7,35.7,307.1,Montaña,1200
2023-11-08,Estacion_8,7.7,0.0,62.8,863.3,17.1,120.2,249.1,Montaña,1200
2023-11-09,Estacion_8,9.0,0.0,62.6,861.4,10.8,87.9,292.2,Montaña,1200
2023-11-10,Estacion_8,8.3,0.0,69.7,863.2,10.6,49.4,253.4,Montaña,1200
2023-11-11,Estacion_8,10.8,0.0,67.3,862.7,10.7,47.5,346.3,Montaña,1200
2023-11-12,Estacion_8,6.5,0.0,58.1,866.9,15.7,86.1,290.3,Montaña,1200
2023-11-13,Estacion_8,9.2,0.0,63.5,862.8,16.5,54.4,288.3,Montaña,1200
2023-11-14,Estacion_8,8.3,0.0,72.2,860.1,13.6,64.4,316.0,Montaña,1200
2023-11-15,Estacion_8,7.3,0.0,64.5,863.2,13.8,33.0,311.5,Montaña,1200
2023-11-16,Estacion_8,8.1,0.0,62.6,864.0,11.6,93.9,321.6,Montaña,1200
2023-11-17,Estacion_8,8.6,0.0,56.8,865.5,13.6,47.2,299.1,Montaña,1200
2023-11-18,Estacion_8,9.4,0.0,68.8,863.0,13.0,106.1,293.9,Montaña,1200
2023-11-19,Estacion_8,10.0,0.3,68.1,864.8,11.0,60.3,281.8,Montaña,1200
2023-11-20,Estacion_8,10.5,0.0,60.5,863.5,9.5,27.1,260.4,Montaña,1200
2023-11-21,Estacion_8,8.6,0.0,63.9,863.1,7.8,89.9,231.2,Montaña,1200
2023-11-22,Estacion_8,12.6,0.0,66.8,866.5,14.9,69.7,307.3,Montaña,1200
2023-11-23,Estacion_8,8.1,2.0,59.1,860.8,24.4,57.0,178.0,Montaña,1200
2023-11-24,Estacion_8,11.5,0.0,62.2,861.0,11.2,28.6,252.4,Montaña,1200
2023-11-25,Estacion_8,9.1,0.0,62.9,861.7,9.2,45.7,327.0,Montaña,1200
2023-11-26,Estacion_8,12.5,0.0,66.9,861.3,9.2,37.7,387.0,Montaña,1200
2023-11-27,Estacion_8,9.6,0.0,62.5,863.8,12.7,121.6,300.5,Montaña,1200
2023-11-28,Estacion_8,13.9,0.1,48.2,864.1,8.8,22.0,311.8,Montaña,1200
2023-11-29,Estacion_8,11.5,0.0,62.9,862.2,11.8,123.6,305.3,Montaña,1200
2023-11-30,Estacion_8,11.3,0.0,55.1,860.9,10.7,36.4,383.4,Montaña,1200
2023-12-01,Estacion_8,10.4,0.0,71.8,862.3,10.2,42.4,324.9,Montaña,1200
2023-12-02,Estacion_8,9.9,0.0,65.9,864.7,14.4,30.3,368.6,Montaña,1200
2023-12-03,Estacion_8,8.9,0.0,60.2,863.1,13.0,48.8,333.1,Montaña,1200
2023-12-04,Estacion_8,12.0,0.0,62.3,865.8,12.8,66.0,379.6,Montaña,1200
2023-12-05,Estacion_8,12.1,0.0,56.7,864.6,9.8,39.9,285.2,Montaña,1200
2023-12-06,Estacion_8,12.9,0.0,53.6,862.7,12.1,42.2,431.7,Montaña,1200
2023-12-07,Estacion_8,10.7,0.2,62.0,863.6,9.9,71.2,302.0,Montaña,1200
2023-12-08,Estacion_8,9.7,0.0,56.0,862.0,10.6,43.0,315.8,Montaña,1200
2023-12-09,Estacion_8,11.1,0.0,58.0,863.0,9.9,44.8,337.1,Montaña,1200
2023-12-10,Estacion_8,10.5,0.0,60.0,860.5,13.8,70.5,306.2,Montaña,1200
2023-12-11,Estacion_8,11.6,0.0,58.3,862.1,11.9,67.6,377.8,Montaña,1200
2023-12-12,Estacion_8,12.1,0.0,54.9,861.0,9.5,42.5,332.7,Montaña,1200
2023-12-13,Estacion_8,13.8,0.5,54.9,861.6,8.8,77.2,386.7,Montaña,1200
2023-12-14,Estacion_8,11.2,0.0,56.3,863.3,10.4,68.9,354.1,Montaña,1200
2023-12-15,Estacion_8,13.1,0.0,62.6,861.8,11.0,68.9,304.5,Montaña,1200
2023-12-16,Estacion_8,13.4,0.0,58.3,862.4,9.5,32.6,469.6,Montaña,1200
2023-12-17,Estacion_8,14.3,0.0,63.1,862.1,7.7,37.7,322.1,Montaña,1200
2023-12-18,Estacion_8,14.4,0.0,55.8,863.8,11.3,22.1,371.3,Montaña,1200
2023-12-19,Estacion_8,15.2,0.0,55.6,862.4,12.4,53.6,428.1,Montaña,1200
2023-12-20,Estacion_8,14.5,0.0,57.0,862.9,10.6,50.6,309.3,Montaña,1200
2023-12-21,Estacion_8,16.9,0.0,59.6,861.9,10.8,26.6,334.7,Montaña,1200
2023-12-22,Estacion_8,14.7,0.0,55.3,864.9,14.0,45.3,385.2,Montaña,1200
2023-12-23,Estacion_8,14.1,0.0,60.2,861.9,13.8,107.8,393.6,Montaña,1200
2023-12-24,Estacion_8,17.2,0.0,57.7,864.3,12.1,56.9,438.0,Montaña,1200
2023-12-25,Estacion_8,15.8,0.0,62.4,863.7,10.1,55.7,365.8,Montaña,1200
2023-12-26,Estacion_8,14.4,0.0,51.6,861.6,11.7,39.9,441.9,Montaña,1200
2023-12-27,Estacion_8,15.2,0.0,56.2,864.9,15.5,45.9,366.4,Montaña,1200
2023-12-28,Estacion_8,17.3,0.0,58.5,863.3,11.7,47.1,356.2,Montaña,1200
2023-12-29,Estacion_8,17.3,0.0,54.4,860.6,16.0,62.4,426.0,Montaña,1200
2023-12-30,Estacion_8,17.9,0.0,49.5,865.0,16.1,32.2,450.3,Montaña,1200
2023-12-31,Estacion_8,17.7,0.0,65.4,862.6,14.0,71.1,446.2,Montaña,1200
2023-01-01,Estacion_9,13.6,0.0,51.3,787.9,9.8,34.5,282.6,Montaña,1800
2023-01-02,Estacion_9,13.1,0.0,49.0,786.1,13.8,46.7,438.8,Montaña,1800
2023-01-03,Estacion_9,13.5,0.0,48.8,786.4,9.8,33.8,401.2,Montaña,1800
2023-01-04,Estacion_9,14.9,0.2,56.6,787.1,11.0,37.9,472.0,Montaña,1800
2023-01-05,Estacion_9,14.1,0.0,49.8,788.7,15.5,36.8,400.1,Montaña,1800
2023-01-06,Estacion_9,14.6,0.0,43.1,787.2,13.2,89.2,453.6,Montaña,1800
2023-01-07,Estacion_9,15.1,0.0,57.8,789.2,13.3,64.3,381.7,Montaña,1800
2023-01-08,Estacion_9,14.7,0.0,52.1,785.3,20.9,22.3,358.7,Montaña,1800
2023-01-09,Estacion_9,14.2,0.0,50.6,789.2,19.3,28.5,464.6,Montaña,1800
2023-01-10,Estacion_9,17.0,0.0,53.9,786.6,15.2,75.7,464.6,Montaña,1800
2023-01-11,Estacion_9,11.7,0.0,58.6,787.0,10.3,18.7,424.8,Montaña,1800
2023-01-12,Estacion_9,15.8,0.0,45.1,786.0,12.3,42.3,458.4,Montaña,1800
2023-01-13,Estacion_9,15.4,0.0,55.0,789.2,19.1,62.1,409.5,Montaña,1800
2023-01-14,Estacion_9,13.0,0.0,49.4,785.9,18.0,100.9,419.0,Montaña,1800
2023-01-15,Estacion_9,13.7,0.0,52.5,789.9,19.6,67.0,328.5,Montaña,1800
2023-01-16,Estacion_9,17.3,0.0,48.0,787.1,14.7,73.0,410.5,Montaña,1800
2023-01-17,Estacion_9,17.3,0.0,44.6,790.0,15.7,62.7,447.0,Montaña,1800
2023-01-18,Estacion_9,15.5,0.0,45.9,788.7,14.8,51.3,516.4,Montaña,1800
2023-01-19,Estacion_9,15.9,0.0,47.7,785.1,19.7,38.1,328.5,Montaña,1800
2023-01-20,Estacion_9,15.6,0.0,55.0,789.0,27.1,39.4,422.3,Montaña,1800
2023-01-21,Estacion_9,16.8,0.0,58.2,786.0,16.4,66.3,446.1,Montaña,1800
2023-01-22,Estacion_9,15.9,0.0,59.2,786.7,10.7,32.1,431.5,Montaña,1800
2023-01-23,Estacion_9,14.7,0.0,60.4,788.9,14.0,86.0,446.2,Montaña,1800
2023-01-24,Estacion_9,15.8,0.0,57.1,785.7,17.9,52.3,440.9,Montaña,1800
2023-01-25,Estacion_9,16.1,0.0,46.3,789.3,19.0,45.3,472.6,Montaña,1800
2023-01-26,Estacion_9,16.6,0.0,50.7,789.0,10.2,22.2,477.5,Montaña,1800
2023-01-27,Estacion_9,16.9,0.0,47.7,788.3,10.8,49.5,389.2,Montaña,1800
2023-01-28,Estacion_9,18.7,0.0,41.2,788.2,10.0,23.8,479.2,Montaña,1800
2023-01-29,Estacion_9,17.0,0.0,42.9,787.3,10.9,35.0,495.1,Montaña,1800
2023-01-30,Estacion_9,18.6,0.0,51.6,788.3,12.8,42.3,523.5,Montaña,1800
2023-01-31,Estacion_9,18.2,0.0,52.3,785.7,15.1,46.1,409.4,Montaña,1800
2023-02-01,Estacion_9,18.3,0.0,38.1,786.1,11.3,37.0,460.6,Montaña,1800
2023-02-02,Estacion_9,18.4,0.0,51.3,787.1,11.2,49.8,503.6,Montaña,1800
2023-02-03,Estacion_9,16.5,0.0,48.5,786.3,10.7,44.2,418.0,Montaña,1800
2023-02-04,Estacion_9,18.7,0.0,45.1,789.3,15.5,39.3,479.1,Montaña,1800
2023-02-05,Estacion_9,19.2,0.0,45.6,789.1,12.2,23.6,515.9,Montaña,1800
2023-02-06,Estacion_9,19.4,0.0,46.3,787.5,13.0,60.8,539.4,Montaña,1800
2023-02-07,Estacion_9,18.5,0.0,49.4,785.2,14.8,50.1,521.2,Montaña,1800
2023-02-08,Estacion_9,20.3,0.0,45.2,788.0,17.0,69.2,454.4,Montaña,1800
2023-02-09,Estacion_9,20.1,0.0,46.8,788.2,9.5,19.8,448.6,Montaña,1800
2023-02-10,Estacion_9,20.5,0.0,41.3,786.8,13.2,115.5,545.2,Montaña,1800
2023-02-11,Estacion_9,19.1,0.0,44.5,785.0,14.9,34.8,439.9,Montaña,1800
2023-02-12,Estacion_9,22.5,0.0,43.5,787.0,13.6,59.5,447.0,Montaña,1800
2023-02-13,Estacion_9,20.3,0.0,45.2,786.4,10.5,42.0,378.1,Montaña,1800
2023-02-14,Estacion_9,21.1,0.0,43.4,786.6,9.5,41.6,500.7,Montaña,1800
2023-02-15,Estacion_9,20.5,0.0,35.8,789.3,14.8,59.2,434.6,Montaña,1800
2023-02-16,Estacion_9,22.1,0.0,46.1,786.8,15.0,54.1,460.3,Montaña,1800
2023-02-17,Estacion_9,20.4,0.0,40.6,786.9,11.9,53.6,406.1,Montaña,1800
2023-02-18,Estacion_9,22.5,0.0,46.5,790.6,16.8,30.9,434.5,Montaña,1800
2023-02-19,Estacion_9,23.5,0.0,37.9,786.3,20.3,29.9,496.0,Montaña,1800
2023-02-20,Estacion_9,21.6,0.0,53.3,790.6,18.2,35.1,574.0,Montaña,1800
2023-02-21,Estacion_9,19.4,0.0,48.2,787.1,22.7,41.2,430.2,Montaña,1800
2023-02-22,Estacion_9,21.4,0.0,45.6,789.6,14.2,51.8,444.1,Montaña,1800
2023-02-23,Estacion_9,20.5,0.0,52.0,788.1,12.8,39.0,425.1,Montaña,1800
2023-02-24,Estacion_9,24.7,0.0,44.3,787.8,11.3,20.4,535.4,Montaña,1800
2023-02-25,Estacion_9,21.4,0.0,41.8,790.5,19.0,88.3,329.1,Montaña,1800
2023-02-26,Estacion_9,24.2,0.0,33.9,787.4,15.6,30.7,465.8,Montaña,1800
2023-02-27,Estacion_9,22.8,0.0,47.8,788.8,13.3,43.6,457.5,Montaña,1800
2023-02-28,Estacion_9,23.7,0.0,39.6,786.8,13.0,36.8,550.5,Montaña,1800
2023-03-01,Estacion_9,23.0,0.0,39.8,790.8,17.6,16.8,421.3,Montaña,1800
2023-03-02,Estacion_9,21.8,0.0,47.4,788.6,13.5,37.5,412.3,Montaña,1800
2023-03-03,Estacion_9,22.3,0.0,40.8,787.3,12.2,82.0,567.2,Montaña,1800
2023-03-04,Estacion_9,24.2,0.0,33.9,790.1,16.5,33.8,487.1,Montaña,1800
2023-03-05,Estacion_9,23.5,0.0,48.3,787.9,14.3,26.4,535.5,Montaña,1800
2023-03-06,Estacion_9,23.9,0.0,45.5,788.2,10.4,114.8,515.5,Montaña,1800
2023-03-07,Estacion_9,23.8,0.0,37.4,789.6,11.9,42.3,437.3,Montaña,1800
2023-03-08,Estacion_9,25.0,0.0,38.0,787.7,12.7,40.9,542.8,Montaña,1800
2023-03-09,Estacion_9,23.6,0.0,38.5,789.6,13.6,70.1,622.2,Montaña,1800
2023-03-10,Estacion_9,22.9,0.0,49.1,786.9,15.3,41.9,442.6,Montaña,1800
2023-03-11,Estacion_9,25.0,0.0,41.6,786.8,9.9,54.3,552.6,Montaña,1800
2023-03-12,Estacion_9,21.7,0.0,45.6,786.6,11.1,35.8,482.1,Montaña,1800
2023-03-13,Estacion_9,23.8,0.0,50.4,787.8,11.7,59.6,518.1,Montaña,1800
